27	H3	6290	310.56	29393.17	964.57
27	H3	6290	310.88	29699.71	966.72
27	H3	6290	311.2	30006.88	968.88
27	H3	6290	311.53	30314.75	971.03
27	H3	6290	311.85	30623.26	973.19
27	H3	6290	312.18	30932.43	975.23
27	H3	6290	312.5	31242.19	977.25
27	H3	6290	312.83	31552.58	979.27
27	H3	6290	313.15	31863.56	981.29
27	H3	6290	313.48	32175.17	983.3
27	H3	6290	313.8	32488.37	990.73
27	H3	6290	314.13	32802.93	992.58
27	H3	6290	314.45	33118.02	994.43
27	H3	6290	314.78	33433.7	996.28
27	H3	6290	315.1	33749.89	998.14
27	H3	6290	315.43	34066.67	999.99
27	H3	6290	315.75	34384	1001.84
27	H3	6290	316.08	34701.86	1003.69
27	H3	6290	316.4	35020.28	1005.54
27	H3	6290	316.73	35339.27	1007.4
27	H3	6290	317.05	35658.86	1009.9
27	H3	6290	317.38	35979.56	1014.32
27	H3	6290	317.7	36301.71	1018.75
27	H3	6290	318.03	36625.2	1023.18
27	H3	6290	318.35	36950.16	1027.6
27	H3	6290	318.68	37276.48	1032.03
27	H3	6290	319	37604.21	1036.46
27	H3	6290	319.33	37933.32	1040.88
27	H3	6290	319.65	38263.86	1045.31
27	H3	6290	319.98	38595.77	1049.74
27	H3	6290	320.3	38929.12	1054.16
27	H3	6290	320.63	39263.74	1058.07
27	H3	6290	320.95	39599.64	1061.99
27	H3	6290	321.28	39936.71	1065.9
27	H3	6290	321.6	40275.07	1069.81
27	H3	6290	321.92	40615.42	1081.82
27	H3	6290	322.25	40958.84	1085.75
27	H3	6290	322.57	41303.5	1089.68
27	H3	6290	322.9	41649.42	1093.6
27	H3	6290	323.22	41996.58	1097.53
28	H4	6040	250.71	0	0
28	H4	6040	251.03	3	18
28	H4	6040	251.35	11.28	33.01
28	H4	6040	251.67	23.09	40.95
28	H4	6040	251.99	37.41	48.28
28	H4	6040	252.31	53.69	53.76
28	H4	6040	252.63	71.71	59.23
28	H4	6040	252.95	91.49	65.15
28	H4	6040	253.27	113.29	71.66
28	H4	6040	253.59	137.05	76.93
28	H4	6040	253.91	162.24	81.23
28	H4	6040	254.23	188.79	85.53
28	H4	6040	254.55	216.74	90.12
28	H4	6040	254.87	246.02	93.95
28	H4	6040	255.19	276.5	97.78
28	H4	6040	255.51	308.2	101.61
28	H4	6040	255.83	341.1	105.44
28	H4	6040	256.15	375.52	111.91
28	H4	6040	256.47	412.16	117.94
28	H4	6040	256.79	450.35	122.52
28	H4	6040	257.11	490.19	129
28	H4	6040	257.42	532.37	136.72
28	H4	6040	257.74	577.15	145.83
28	H4	6040	258.06	624.96	155.58
28	H4	6040	258.38	675.67	163.15
28	H4	6040	258.7	728.29	168.9
28	H4	6040	259.02	782.23	171.7
28	H4	6040	259.34	837.01	174.45
28	H4	6040	259.66	892.63	177.19
28	H4	6040	259.98	949.09	179.92
28	H4	6040	260.3	1006.39	182.65
28	H4	6040	260.62	1064.52	185.39
28	H4	6040	260.94	1123.49	188.12
28	H4	6040	261.26	1183.29	190.86
28	H4	6040	261.58	1243.93	193.59
28	H4	6040	261.9	1305.92	201.68
28	H4	6040	262.22	1371.4	213.36
28	H4	6040	262.54	1440.62	224.82
28	H4	6040	262.86	1512.42	229.86
28	H4	6040	263.18	1585.82	234.9
28	H4	6040	263.5	1660.82	239.94
28	H4	6040	263.82	1737.42	244.98
28	H4	6040	264.14	1820.48	289.91
28	H4	6040	264.46	1917.92	325.88
28	H4	6040	264.78	2025.96	351.83
28	H4	6040	265.1	2140.51	370.85
28	H4	6040	265.42	2261.11	389.87
28	H4	6040	265.74	2387.94	411.22
28	H4	6040	266.06	2520.3	422.81
28	H4	6040	266.38	2656.02	430.85
28	H4	6040	266.7	2793	432.84
28	H4	6040	267.02	2930.56	434.82
28	H4	6040	267.34	3069.53	441.45
28	H4	6040	267.66	3210.16	445.96
28	H4	6040	267.98	3352.16	450.48
28	H4	6040	268.3	3495.56	455
28	H4	6040	268.62	3640.32	459.52
28	H4	6040	268.94	3786.48	464.04
28	H4	6040	269.26	3934	468.56
28	H4	6040	269.58	4082.92	473.07
28	H4	6040	269.9	4233.22	477.51
28	H4	6040	270.21	4384.84	481.89
28	H4	6040	270.53	4537.8	486.26
28	H4	6040	270.85	4692.09	490.64
28	H4	6040	271.17	4847.73	495.02
28	H4	6040	271.49	5004.69	499.4
28	H4	6040	271.81	5163	503.77
28	H4	6040	272.13	5322.62	508.15
28	H4	6040	272.45	5483.6	512.53
28	H4	6040	272.77	5645.92	516.9
28	H4	6040	273.09	5809.55	521.28
28	H4	6040	273.41	5974.54	525.76
28	H4	6040	273.73	6140.92	530.38
28	H4	6040	274.05	6308.73	535
28	H4	6040	274.37	6477.95	539.62
28	H4	6040	274.69	6648.58	544.23
28	H4	6040	275.01	6820.63	548.85
28	H4	6040	275.33	6994.09	553.47
28	H4	6040	275.65	7168.97	558.08
28	H4	6040	275.97	7345.25	562.61
28	H4	6040	276.29	7523	568.18
28	H4	6040	276.61	7702.61	574.5
28	H4	6040	276.93	7884.15	580.81
28	H4	6040	277.25	8067.6	587.13
28	H4	6040	277.57	8252.94	593.45
28	H4	6040	277.89	8440.22	599.76
28	H4	6040	278.21	8629.39	606.08
28	H4	6040	278.53	8820.5	612.4
28	H4	6040	278.85	9013.49	618.71
28	H4	6040	279.17	9209.34	630.97
28	H4	6040	279.49	9409.21	644.36
28	H4	6040	279.81	9613.05	656.26
28	H4	6040	280.13	9820.69	668.49
28	H4	6040	280.45	10032.15	680.73
28	H4	6040	280.77	10247.46	692.97
28	H4	6040	281.09	10466.6	705.26
28	H4	6040	281.41	10689.66	717.86
28	H4	6040	281.73	10916.96	734.25
28	H4	6040	282.05	11149.76	750.63
28	H4	6040	282.37	11387.79	767.01
28	H4	6040	282.68	11631	783.39
28	H4	6040	283	11880.64	834.06
28	H4	6040	283.32	12144.15	846.17
28	H4	6040	283.64	12412.47	861.61
28	H4	6040	283.96	12685.61	876.33
28	H4	6040	284.28	12963.17	887.89
28	H4	6040	284.6	13243.59	895.92
28	H4	6040	284.92	13526.52	903.94
28	H4	6040	285.24	13812.18	913.51
28	H4	6040	285.56	14101.08	923.97
28	H4	6040	285.88	14393.32	934.42
28	H4	6040	286.2	14688.89	944.88
28	H4	6040	286.52	14987.74	955.33
28	H4	6040	286.84	15289.17	960.32
28	H4	6040	287.16	15591.93	964.57
28	H4	6040	287.48	15896.04	968.83
28	H4	6040	287.8	16201.46	973.08
28	H4	6040	288.12	16508.28	978.13
28	H4	6040	288.44	16816.94	983.86
28	H4	6040	288.76	17126.6	985.08
